Version,File Name,LOC,LOC_touched,NR,NFix,NAuth,LOC_added,MAX_LOC_added,AVG_LOC_added,Churn,MAX_Churn,AVG_Churn,Age,Buggy
6,src/java/main/org/apache/zookeeper/server/quorum/LeaderZooKeeperServer.java,169,8,1,0,1,3,3,3,-2,-2,-2,95,NO
6,src/java/main/org/apache/zookeeper/server/quorum/LocalPeerBean.java,68,0,0,0,0,0,0,0,0,0,0,65,NO
6,src/java/main/org/apache/zookeeper/server/quorum/LocalPeerMXBean.java,64,0,0,0,0,0,0,0,0,0,0,86,NO
6,src/java/main/org/apache/zookeeper/server/quorum/ProposalRequestProcessor.java,82,0,0,0,0,0,0,0,0,0,0,95,NO
6,src/java/main/org/apache/zookeeper/server/quorum/QuorumBean.java,44,0,0,0,0,0,0,0,0,0,0,78,NO
6,src/java/main/org/apache/zookeeper/server/quorum/QuorumCnxManager.java,628,260,4,3,1,156,136,39,52,43,13,78,YES
6,src/java/main/org/apache/zookeeper/server/quorum/QuorumMXBean.java,34,0,0,0,0,0,0,0,0,0,0,86,NO
6,src/java/main/org/apache/zookeeper/server/quorum/QuorumPeer.java,711,0,0,0,0,0,0,0,0,0,0,95,YES
6,src/java/main/org/apache/zookeeper/server/quorum/QuorumPeerConfig.java,279,4,1,1,1,2,2,2,0,0,0,79,NO
6,src/java/main/org/apache/zookeeper/server/quorum/QuorumPeerMain.java,148,0,0,0,0,0,0,0,0,0,0,55,NO
6,src/java/main/org/apache/zookeeper/server/quorum/QuorumStats.java,67,0,0,0,0,0,0,0,0,0,0,74,NO
6,src/java/main/org/apache/zookeeper/server/quorum/RemotePeerBean.java,45,0,0,0,0,0,0,0,0,0,0,65,NO
6,src/java/main/org/apache/zookeeper/server/quorum/RemotePeerMXBean.java,33,0,0,0,0,0,0,0,0,0,0,86,NO
6,src/java/main/org/apache/zookeeper/server/quorum/SendAckRequestProcessor.java,79,72,3,2,2,46,22,15,20,20,6,95,NO
6,src/java/main/org/apache/zookeeper/server/quorum/ServerBean.java,38,0,0,0,0,0,0,0,0,0,0,86,NO
6,src/java/main/org/apache/zookeeper/server/quorum/ServerMXBean.java,33,0,0,0,0,0,0,0,0,0,0,86,NO
6,src/java/main/org/apache/zookeeper/server/quorum/Vote.java,69,0,0,0,0,0,0,0,0,0,0,78,NO
6,src/java/main/org/apache/zookeeper/server/quorum/flexible/QuorumHierarchical.java,272,61,2,2,1,42,31,21,23,18,11,19,NO
6,src/java/main/org/apache/zookeeper/server/quorum/flexible/QuorumMaj.java,57,11,1,1,1,11,11,11,11,11,11,86,NO
6,src/java/main/org/apache/zookeeper/server/quorum/flexible/QuorumVerifier.java,33,1,1,1,1,1,1,1,1,1,1,95,NO
6,src/java/main/org/apache/zookeeper/server/upgrade/DataNodeV1.java,129,0,0,0,0,0,0,0,0,0,0,95,NO
6,src/java/main/org/apache/zookeeper/server/upgrade/DataTreeV1.java,583,0,0,0,0,0,0,0,0,0,0,95,NO
6,src/java/main/org/apache/zookeeper/server/upgrade/UpgradeMain.java,180,0,0,0,0,0,0,0,0,0,0,46,NO
6,src/java/main/org/apache/zookeeper/server/upgrade/UpgradeSnapShot.java,33,0,0,0,0,0,0,0,0,0,0,95,NO
6,src/java/main/org/apache/zookeeper/server/upgrade/UpgradeSnapShotV1.java,333,0,0,0,0,0,0,0,0,0,0,46,NO
6,src/java/main/org/apache/zookeeper/server/util/Profiler.java,40,0,0,0,0,0,0,0,0,0,0,86,NO
6,src/java/main/org/apache/zookeeper/server/util/SerializeUtils.java,107,0,0,0,0,0,0,0,0,0,0,48,NO
6,src/java/main/org/apache/zookeeper/version/util/VerGen.java,128,0,0,0,0,0,0,0,0,0,0,80,NO
6,src/java/systest/org/apache/zookeeper/test/system/BaseSysTest.java,264,0,0,0,0,0,0,0,0,0,0,30,NO
6,src/java/systest/org/apache/zookeeper/test/system/DuplicateNameException.java,26,0,0,0,0,0,0,0,0,0,0,86,NO
6,src/java/systest/org/apache/zookeeper/test/system/GenerateLoad.java,714,0,0,0,0,0,0,0,0,0,0,30,NO
6,src/java/systest/org/apache/zookeeper/test/system/Instance.java,59,0,0,0,0,0,0,0,0,0,0,30,NO
6,src/java/systest/org/apache/zookeeper/test/system/InstanceContainer.java,309,0,0,0,0,0,0,0,0,0,0,30,NO
6,src/java/systest/org/apache/zookeeper/test/system/InstanceManager.java,331,0,0,0,0,0,0,0,0,0,0,30,NO
6,src/java/systest/org/apache/zookeeper/test/system/NoAssignmentException.java,24,0,0,0,0,0,0,0,0,0,0,86,NO
6,src/java/systest/org/apache/zookeeper/test/system/NoAvailableContainers.java,28,0,0,0,0,0,0,0,0,0,0,86,NO
6,src/java/systest/org/apache/zookeeper/test/system/QuorumPeerInstance.java,275,0,0,0,0,0,0,0,0,0,0,30,NO
6,src/java/systest/org/apache/zookeeper/test/system/SimpleClient.java,116,0,0,0,0,0,0,0,0,0,0,30,NO
6,src/java/systest/org/apache/zookeeper/test/system/SimpleSysTest.java,170,0,0,0,0,0,0,0,0,0,0,30,NO
6,src/java/test/org/apache/zookeeper/PortAssignment.java,34,34,1,0,1,34,34,34,34,34,34,86,NO
6,src/java/test/org/apache/zookeeper/TestableZooKeeper.java,72,0,0,0,0,0,0,0,0,0,0,41,YES
6,src/java/test/org/apache/zookeeper/server/CRCTest.java,197,45,1,0,1,26,26,26,7,7,7,45,NO
6,src/java/test/org/apache/zookeeper/server/DataTreeUnitTest.java,55,9,1,0,1,4,4,4,-1,-1,-1,75,YES
6,src/java/test/org/apache/zookeeper/server/DeserializationPerfTest.java,118,14,1,0,1,13,13,13,12,12,12,72,NO
6,src/java/test/org/apache/zookeeper/server/InvalidSnapshotTest.java,111,51,1,0,1,34,34,34,17,17,17,38,NO
6,src/java/test/org/apache/zookeeper/server/SerializationPerfTest.java,125,14,1,0,1,13,13,13,12,12,12,72,NO
6,src/java/test/org/apache/zookeeper/server/ToStringTest.java,38,0,0,0,0,0,0,0,0,0,0,78,NO
6,src/java/test/org/apache/zookeeper/server/ZooKeeperServerMainTest.java,131,0,0,0,0,0,0,0,0,0,0,21,NO
6,src/java/test/org/apache/zookeeper/server/ZooKeeperServerTest.java,95,8,1,0,1,6,6,6,4,4,4,73,NO
6,src/java/test/org/apache/zookeeper/server/quorum/QuorumPeerMainTest.java,303,107,2,1,1,88,86,44,69,69,34,21,YES
6,src/java/test/org/apache/zookeeper/test/ACLRootTest.java,120,0,0,0,0,0,0,0,0,0,0,11,NO
6,src/java/test/org/apache/zookeeper/test/ACLTest.java,183,43,1,0,1,24,24,24,5,5,5,46,NO
6,src/java/test/org/apache/zookeeper/test/AsyncOps.java,504,0,0,0,0,0,0,0,0,0,0,52,NO
6,src/java/test/org/apache/zookeeper/test/AsyncOpsTest.java,178,0,0,0,0,0,0,0,0,0,0,52,NO
6,src/java/test/org/apache/zookeeper/test/AsyncTest.java,277,1,1,0,1,1,1,1,1,1,1,95,NO
6,src/java/test/org/apache/zookeeper/test/AuthTest.java,79,0,0,0,0,0,0,0,0,0,0,12,NO
6,src/java/test/org/apache/zookeeper/test/ChrootAsyncTest.java,48,0,0,0,0,0,0,0,0,0,0,78,NO
6,src/java/test/org/apache/zookeeper/test/ChrootClientTest.java,49,1,1,0,1,1,1,1,1,1,1,78,NO
6,src/java/test/org/apache/zookeeper/test/ChrootTest.java,124,8,1,0,1,0,0,0,-8,-8,-8,10,NO
6,src/java/test/org/apache/zookeeper/test/ClientBase.java,450,67,2,1,1,53,51,26,39,39,19,62,YES
6,src/java/test/org/apache/zookeeper/test/ClientRetry.java,68,32,1,0,1,20,20,20,8,8,8,12,NO
6,src/java/test/org/apache/zookeeper/test/ClientTest.java,844,0,0,0,0,0,0,0,0,0,0,95,YES
6,src/java/test/org/apache/zookeeper/test/CnxManagerTest.java,189,201,2,1,1,195,156,97,189,156,94,4,NO
6,src/java/test/org/apache/zookeeper/test/CreateModeTest.java,81,0,0,0,0,0,0,0,0,0,0,51,NO
6,src/java/test/org/apache/zookeeper/test/DBSizeTest.java,84,0,0,0,0,0,0,0,0,0,0,41,YES
6,src/java/test/org/apache/zookeeper/test/DataTreeTest.java,64,4,1,0,1,3,3,3,2,2,2,75,NO
6,src/java/test/org/apache/zookeeper/test/DisconnectableZooKeeper.java,54,0,0,0,0,0,0,0,0,0,0,52,NO
6,src/java/test/org/apache/zookeeper/test/EventTypeTest.java,50,2,1,0,1,1,1,1,0,0,0,78,NO
6,src/java/test/org/apache/zookeeper/test/FLELostMessageTest.java,196,196,1,0,1,196,196,196,196,196,196,4,NO
6,src/java/test/org/apache/zookeeper/test/FLENewEpochTest.java,194,22,1,0,1,10,10,10,-2,-2,-2,31,NO
6,src/java/test/org/apache/zookeeper/test/FLERestartTest.java,204,34,1,0,1,17,17,17,0,0,0,19,NO
6,src/java/test/org/apache/zookeeper/test/FLETest.java,317,34,1,0,1,19,19,19,4,4,4,48,NO
6,src/java/test/org/apache/zookeeper/test/FLEZeroWeightTest.java,185,193,2,1,1,189,181,94,185,181,92,19,NO
6,src/java/test/org/apache/zookeeper/test/HierarchicalQuorumTest.java,272,370,3,2,1,234,209,78,98,84,32,19,YES
6,src/java/test/org/apache/zookeeper/test/IntegrityCheck.java,231,9,1,0,1,4,4,4,-1,-1,-1,77,NO
6,src/java/test/org/apache/zookeeper/test/InvalidSnapshotTest.java,94,38,1,0,1,22,22,22,6,6,6,46,NO
6,src/java/test/org/apache/zookeeper/test/JMXEnv.java,176,0,0,0,0,0,0,0,0,0,0,16,NO
6,src/java/test/org/apache/zookeeper/test/KeeperStateTest.java,76,0,0,0,0,0,0,0,0,0,0,78,NO
6,src/java/test/org/apache/zookeeper/test/LETest.java,133,12,1,0,1,8,8,8,4,4,4,50,YES
6,src/java/test/org/apache/zookeeper/test/MaxCnxnsTest.java,103,0,0,0,0,0,0,0,0,0,0,12,NO
6,src/java/test/org/apache/zookeeper/test/NullDataTest.java,72,2,1,0,1,1,1,1,0,0,0,41,NO
6,src/java/test/org/apache/zookeeper/test/OOMTest.java,163,44,1,0,1,27,27,27,10,10,10,95,NO
6,src/java/test/org/apache/zookeeper/test/PurgeTxnTest.java,89,29,1,0,1,16,16,16,3,3,3,30,NO
6,src/java/test/org/apache/zookeeper/test/QuorumBase.java,192,72,1,0,1,46,46,46,20,20,20,95,YES
6,src/java/test/org/apache/zookeeper/test/QuorumQuotaTest.java,75,5,2,1,2,3,2,1,1,1,0,30,YES
6,src/java/test/org/apache/zookeeper/test/QuorumTest.java,231,201,5,2,2,147,59,29,93,55,18,95,NO
6,src/java/test/org/apache/zookeeper/test/RecoveryTest.java,214,18,1,0,1,11,11,11,4,4,4,95,NO
6,src/java/test/org/apache/zookeeper/test/RepeatStartupTest.java,72,24,1,0,1,12,12,12,0,0,0,38,NO
6,src/java/test/org/apache/zookeeper/test/SessionTest.java,299,69,2,0,1,38,21,19,7,5,3,95,NO
6,src/java/test/org/apache/zookeeper/test/SledgeHammer.java,115,0,0,0,0,0,0,0,0,0,0,95,NO
6,src/java/test/org/apache/zookeeper/test/StatTest.java,205,0,0,0,0,0,0,0,0,0,0,47,NO
6,src/java/test/org/apache/zookeeper/test/SyncCallTest.java,96,2,1,0,1,1,1,1,0,0,0,55,NO
6,src/java/test/org/apache/zookeeper/test/TestHammer.java,62,2,1,0,1,1,1,1,0,0,0,95,NO
6,src/java/test/org/apache/zookeeper/test/TruncateTest.java,142,142,1,1,1,142,142,142,142,142,142,1,YES
6,src/java/test/org/apache/zookeeper/test/UpgradeTest.java,111,34,1,0,1,19,19,19,4,4,4,46,NO
6,src/java/test/org/apache/zookeeper/test/WatchedEventTest.java,95,4,1,0,1,2,2,2,0,0,0,49,NO
6,src/java/test/org/apache/zookeeper/test/WatcherFuncTest.java,470,6,1,0,1,3,3,3,0,0,0,62,NO
6,src/java/test/org/apache/zookeeper/test/WatcherTest.java,344,8,1,0,1,4,4,4,0,0,0,49,NO
6,src/java/test/org/apache/zookeeper/test/ZooKeeperQuotaTest.java,83,4,2,1,2,3,2,1,2,1,1,30,YES
6,src/java/test/org/apache/zookeeper/test/ZooKeeperTestClient.java,389,13,1,0,1,5,5,5,-3,-3,-3,95,NO
6,src/recipes/lock/src/java/org/apache/zookeeper/recipes/lock/LockListener.java,38,0,0,0,0,0,0,0,0,0,0,19,NO
6,src/recipes/lock/src/java/org/apache/zookeeper/recipes/lock/ProtocolSupport.java,192,0,0,0,0,0,0,0,0,0,0,19,NO
6,src/recipes/lock/src/java/org/apache/zookeeper/recipes/lock/WriteLock.java,295,0,0,0,0,0,0,0,0,0,0,19,NO
6,src/recipes/lock/src/java/org/apache/zookeeper/recipes/lock/ZNodeName.java,109,0,0,0,0,0,0,0,0,0,0,19,NO
6,src/recipes/lock/src/java/org/apache/zookeeper/recipes/lock/ZooKeeperOperation.java,38,0,0,0,0,0,0,0,0,0,0,19,NO
6,src/recipes/lock/test/org/apache/zookeeper/recipes/lock/WriteLockTest.java,151,0,0,0,0,0,0,0,0,0,0,19,NO
6,src/recipes/lock/test/org/apache/zookeeper/recipes/lock/ZNodeNameTest.java,55,0,0,0,0,0,0,0,0,0,0,19,NO
7,src/contrib/bookkeeper/benchmark/org/apache/bookkeeper/benchmark/MySqlClient.java,137,0,0,0,0,0,0,0,0,0,0,45,NO
7,src/contrib/bookkeeper/benchmark/org/apache/bookkeeper/benchmark/TestClient.java,252,0,0,0,0,0,0,0,0,0,0,45,NO
7,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/bookie/Bookie.java,362,0,0,0,0,0,0,0,0,0,0,45,NO
7,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/bookie/BookieException.java,81,0,0,0,0,0,0,0,0,0,0,36,NO
7,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/bookie/LedgerDescriptor.java,165,0,0,0,0,0,0,0,0,0,0,45,NO
7,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/AsyncCallback.java,81,0,0,0,0,0,0,0,0,0,0,28,NO
7,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/BKDefs.java,107,0,0,0,0,0,0,0,0,0,0,28,NO
7,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/BKException.java,163,0,0,0,0,0,0,0,0,0,0,45,NO
7,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/BookKeeper.java,616,0,0,0,0,0,0,0,0,0,0,45,NO
7,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/BookieHandle.java,371,0,0,0,0,0,0,0,0,0,0,45,NO
7,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/ClientCBWorker.java,138,0,0,0,0,0,0,0,0,0,0,45,NO
7,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/LedgerEntry.java,58,0,0,0,0,0,0,0,0,0,0,45,NO
7,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/LedgerHandle.java,844,0,0,0,0,0,0,0,0,0,0,45,NO
7,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/LedgerManagementProcessor.java,1272,0,0,0,0,0,0,0,0,0,0,28,NO
7,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/LedgerRecoveryMonitor.java,245,0,0,0,0,0,0,0,0,0,0,45,NO
7,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/LedgerSequence.java,65,0,0,0,0,0,0,0,0,0,0,45,NO
7,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/QuorumEngine.java,299,0,0,0,0,0,0,0,0,0,0,45,NO
7,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/QuorumOpMonitor.java,472,0,0,0,0,0,0,0,0,0,0,45,NO
7,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/proto/BookieClient.java,441,0,0,0,0,0,0,0,0,0,0,45,NO
7,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/proto/BookieProtocol.java,76,0,0,0,0,0,0,0,0,0,0,45,NO
7,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/proto/BookieServer.java,199,0,0,0,0,0,0,0,0,0,0,45,NO
7,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/proto/NIOServerFactory.java,527,0,0,0,0,0,0,0,0,0,0,45,NO
7,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/proto/ReadEntryCallback.java,35,0,0,0,0,0,0,0,0,0,0,45,NO
7,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/proto/ServerStats.java,133,0,0,0,0,0,0,0,0,0,0,88,NO
7,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/proto/WriteCallback.java,32,0,0,0,0,0,0,0,0,0,0,45,NO
7,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/streaming/LedgerInputStream.java,164,0,0,0,0,0,0,0,0,0,0,31,NO
7,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/streaming/LedgerOutputStream.java,148,0,0,0,0,0,0,0,0,0,0,31,NO
7,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/util/ClientBase.java,343,0,0,0,0,0,0,0,0,0,0,76,YES
7,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/util/LocalBookKeeper.java,164,0,0,0,0,0,0,0,0,0,0,45,YES
7,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/util/Main.java,55,0,0,0,0,0,0,0,0,0,0,45,NO
7,src/contrib/bookkeeper/test/org/apache/bookkeeper/test/AsyncLedgerOpsTest.java,393,0,0,0,0,0,0,0,0,0,0,28,YES
7,src/contrib/bookkeeper/test/org/apache/bookkeeper/test/BookieClientTest.java,206,0,0,0,0,0,0,0,0,0,0,45,NO
7,src/contrib/bookkeeper/test/org/apache/bookkeeper/test/BookieFailureTest.java,385,0,0,0,0,0,0,0,0,0,0,28,YES
7,src/contrib/bookkeeper/test/org/apache/bookkeeper/test/BookieReadWriteTest.java,635,0,0,0,0,0,0,0,0,0,0,45,YES
7,src/contrib/bookkeeper/test/org/apache/bookkeeper/test/CloseTest.java,295,0,0,0,0,0,0,0,0,0,0,45,YES
7,src/contrib/bookkeeper/test/org/apache/bookkeeper/test/LedgerRecoveryTest.java,338,0,0,0,0,0,0,0,0,0,0,45,YES
7,src/contrib/bookkeeper/test/org/apache/bookkeeper/test/LoopbackClient.java,122,0,0,0,0,0,0,0,0,0,0,45,NO
7,src/contrib/bookkeeper/test/org/apache/bookkeeper/test/NIOServerFactoryTest.java,60,0,0,0,0,0,0,0,0,0,0,45,NO
7,src/contrib/fatjar/src/java/org/apache/zookeeper/util/FatJarMain.java,126,0,0,0,0,0,0,0,0,0,0,48,NO
7,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/RestMain.java,78,0,0,0,0,0,0,0,0,0,0,31,NO
7,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/ZooKeeperService.java,110,0,0,0,0,0,0,0,0,0,0,31,NO
7,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/jaxb/ZChildren.java,80,0,0,0,0,0,0,0,0,0,0,31,NO
7,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/jaxb/ZChildrenJSON.java,76,0,0,0,0,0,0,0,0,0,0,31,NO
7,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/jaxb/ZError.java,41,0,0,0,0,0,0,0,0,0,0,110,NO
7,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/jaxb/ZPath.java,63,0,0,0,0,0,0,0,0,0,0,110,NO
7,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/jaxb/ZStat.java,106,0,0,0,0,0,0,0,0,0,0,31,NO
7,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/resources/JAXBContextResolver.java,72,0,0,0,0,0,0,0,0,0,0,31,NO
7,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/resources/KeeperExceptionMapper.java,86,0,0,0,0,0,0,0,0,0,0,31,NO
7,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/resources/RuntimeExceptionMapper.java,48,0,0,0,0,0,0,0,0,0,0,79,NO
7,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/resources/ZErrorWriter.java,63,0,0,0,0,0,0,0,0,0,0,31,NO
7,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/resources/ZNodeResource.java,375,0,0,0,0,0,0,0,0,0,0,31,NO
7,src/contrib/rest/src/test/org/apache/zookeeper/server/jersey/Base.java,89,0,0,0,0,0,0,0,0,0,0,31,NO
7,src/contrib/rest/src/test/org/apache/zookeeper/server/jersey/CreateTest.java,163,0,0,0,0,0,0,0,0,0,0,31,NO
7,src/contrib/rest/src/test/org/apache/zookeeper/server/jersey/DeleteTest.java,95,0,0,0,0,0,0,0,0,0,0,31,NO
7,src/contrib/rest/src/test/org/apache/zookeeper/server/jersey/ExistsTest.java,79,0,0,0,0,0,0,0,0,0,0,31,NO
7,src/contrib/rest/src/test/org/apache/zookeeper/server/jersey/GetChildrenTest.java,139,0,0,0,0,0,0,0,0,0,0,31,NO
7,src/contrib/rest/src/test/org/apache/zookeeper/server/jersey/GetTest.java,123,0,0,0,0,0,0,0,0,0,0,31,NO
7,src/contrib/rest/src/test/org/apache/zookeeper/server/jersey/RestTestSuite.java,42,0,0,0,0,0,0,0,0,0,0,92,NO
7,src/contrib/rest/src/test/org/apache/zookeeper/server/jersey/SetTest.java,155,0,0,0,0,0,0,0,0,0,0,31,NO
7,src/contrib/rest/src/test/org/apache/zookeeper/server/jersey/WadlTest.java,43,0,0,0,0,0,0,0,0,0,0,92,NO
7,src/java/main/org/apache/jute/BinaryInputArchive.java,131,0,0,0,0,0,0,0,0,0,0,110,NO
7,src/java/main/org/apache/jute/BinaryOutputArchive.java,146,0,0,0,0,0,0,0,0,0,0,110,NO
7,src/java/main/org/apache/jute/CsvInputArchive.java,208,0,0,0,0,0,0,0,0,0,0,110,NO
7,src/java/main/org/apache/jute/CsvOutputArchive.java,150,0,0,0,0,0,0,0,0,0,0,110,NO
7,src/java/main/org/apache/jute/Index.java,38,0,0,0,0,0,0,0,0,0,0,110,NO
7,src/java/main/org/apache/jute/InputArchive.java,43,0,0,0,0,0,0,0,0,0,0,110,NO
7,src/java/main/org/apache/jute/OutputArchive.java,47,0,0,0,0,0,0,0,0,0,0,110,NO
7,src/java/main/org/apache/jute/Record.java,32,0,0,0,0,0,0,0,0,0,0,110,NO
7,src/java/main/org/apache/jute/RecordReader.java,93,0,0,0,0,0,0,0,0,0,0,110,NO
7,src/java/main/org/apache/jute/RecordWriter.java,113,0,0,0,0,0,0,0,0,0,0,110,NO
7,src/java/main/org/apache/jute/Utils.java,282,0,0,0,0,0,0,0,0,0,0,110,NO
7,src/java/main/org/apache/jute/XmlInputArchive.java,251,0,0,0,0,0,0,0,0,0,0,110,NO
7,src/java/main/org/apache/jute/XmlOutputArchive.java,251,0,0,0,0,0,0,0,0,0,0,110,NO
7,src/java/main/org/apache/jute/compiler/CGenerator.java,91,0,0,0,0,0,0,0,0,0,0,110,NO
7,src/java/main/org/apache/jute/compiler/CppGenerator.java,86,0,0,0,0,0,0,0,0,0,0,110,NO
7,src/java/main/org/apache/jute/compiler/JBoolean.java,42,0,0,0,0,0,0,0,0,0,0,110,NO
7,src/java/main/org/apache/jute/compiler/JBuffer.java,106,0,0,0,0,0,0,0,0,0,0,110,NO
7,src/java/main/org/apache/jute/compiler/JByte.java,34,0,0,0,0,0,0,0,0,0,0,110,NO
7,src/java/main/org/apache/jute/compiler/JCompType.java,53,0,0,0,0,0,0,0,0,0,0,110,NO
7,src/java/main/org/apache/jute/compiler/JDouble.java,40,0,0,0,0,0,0,0,0,0,0,110,NO
7,src/java/main/org/apache/jute/compiler/JField.java,98,0,0,0,0,0,0,0,0,0,0,110,NO
7,src/java/main/org/apache/jute/compiler/JFile.java,80,0,0,0,0,0,0,0,0,0,0,110,NO
7,src/java/main/org/apache/jute/compiler/JFloat.java,39,0,0,0,0,0,0,0,0,0,0,110,NO
7,src/java/main/org/apache/jute/compiler/JInt.java,34,0,0,0,0,0,0,0,0,0,0,110,NO
7,src/java/main/org/apache/jute/compiler/JLong.java,38,0,0,0,0,0,0,0,0,0,0,110,NO
7,src/java/main/org/apache/jute/compiler/JMap.java,103,0,0,0,0,0,0,0,0,0,0,110,NO
7,src/java/main/org/apache/jute/compiler/JRecord.java,518,0,0,0,0,0,0,0,0,0,0,110,NO
7,src/java/main/org/apache/jute/compiler/JString.java,46,0,0,0,0,0,0,0,0,0,0,110,NO
7,src/java/main/org/apache/jute/compiler/JType.java,141,0,0,0,0,0,0,0,0,0,0,110,NO
7,src/java/main/org/apache/jute/compiler/JVector.java,106,0,0,0,0,0,0,0,0,0,0,110,NO
7,src/java/main/org/apache/jute/compiler/JavaGenerator.java,57,0,0,0,0,0,0,0,0,0,0,110,NO
7,src/java/main/org/apache/jute/compiler/generated/ParseException.java,210,0,0,0,0,0,0,0,0,0,0,110,NO
7,src/java/main/org/apache/jute/compiler/generated/Rcc.java,525,0,0,0,0,0,0,0,0,0,0,110,NO
7,src/java/main/org/apache/jute/compiler/generated/RccConstants.java,88,0,0,0,0,0,0,0,0,0,0,110,NO
7,src/java/main/org/apache/jute/compiler/generated/RccTokenManager.java,833,0,0,0,0,0,0,0,0,0,0,110,NO
7,src/java/main/org/apache/jute/compiler/generated/SimpleCharStream.java,457,0,0,0,0,0,0,0,0,0,0,110,NO
7,src/java/main/org/apache/jute/compiler/generated/Token.java,99,0,0,0,0,0,0,0,0,0,0,110,NO
7,src/java/main/org/apache/jute/compiler/generated/TokenMgrError.java,151,0,0,0,0,0,0,0,0,0,0,110,NO
7,src/java/main/org/apache/zookeeper/AsyncCallback.java,57,5,1,0,1,5,5,5,5,5,5,110,NO
7,src/java/main/org/apache/zookeeper/ClientCnxn.java,1254,189,5,2,4,150,121,30,111,90,22,110,YES
7,src/java/main/org/apache/zookeeper/ClientWatchManager.java,39,0,0,0,0,0,0,0,0,0,0,100,NO
7,src/java/main/org/apache/zookeeper/CreateMode.java,89,0,0,0,0,0,0,0,0,0,0,66,NO
7,src/java/main/org/apache/zookeeper/Environment.java,100,0,0,0,0,0,0,0,0,0,0,53,NO
7,src/java/main/org/apache/zookeeper/JLineZNodeCompletor.java,84,0,0,0,0,0,0,0,0,0,0,31,NO
7,src/java/main/org/apache/zookeeper/KeeperException.java,662,21,1,0,1,21,21,21,21,21,21,110,NO
7,src/java/main/org/apache/zookeeper/Quotas.java,68,0,0,0,0,0,0,0,0,0,0,44,NO
7,src/java/main/org/apache/zookeeper/ServerAdminClient.java,312,0,0,0,0,0,0,0,0,0,0,110,NO
7,src/java/main/org/apache/zookeeper/StatsTrack.java,101,0,0,0,0,0,0,0,0,0,0,44,NO
7,src/java/main/org/apache/zookeeper/Version.java,78,0,0,0,0,0,0,0,0,0,0,95,NO
7,src/java/main/org/apache/zookeeper/WatchedEvent.java,81,0,0,0,0,0,0,0,0,0,0,63,NO
7,src/java/main/org/apache/zookeeper/Watcher.java,125,0,0,0,0,0,0,0,0,0,0,110,NO
7,src/java/main/org/apache/zookeeper/ZooDefs.java,114,4,1,0,1,3,3,3,2,2,2,110,NO
7,src/java/main/org/apache/zookeeper/ZooKeeper.java,1481,200,4,3,2,185,138,46,170,128,42,110,YES
7,src/java/main/org/apache/zookeeper/ZooKeeperMain.java,832,6,1,0,1,6,6,6,6,6,6,69,NO
7,src/java/main/org/apache/zookeeper/common/PathTrie.java,283,4,1,0,1,2,2,2,0,0,0,44,NO
7,src/java/main/org/apache/zookeeper/common/PathUtils.java,103,0,0,0,0,0,0,0,0,0,0,35,NO
7,src/java/main/org/apache/zookeeper/jmx/CommonNames.java,29,0,0,0,0,0,0,0,0,0,0,100,NO
